"","nGene","nUMI","orig.ident","S.Score","G2M.Score","Phase","old.ident"
"C2_P4_MMD7_L001",1513,10435.08,"C2",-0.0487472324540508,-0.0260715282399803,"G1","C2"
"C3_P1_MMD7_L001",1808,11995.56,"C3",-0.0690009841927489,0.0585040191511284,"G2M","C3"
"C3_P2_MMD7_L001",1752,12022.73,"C3",-0.12574879209938,-0.0838294890433463,"G1","C3"
"C3_P3_MMD7_L001",1847,12540.26,"C3",-0.0566513019566939,0.0329016386127612,"G2M","C3"
"C3_P4_MMD7_L001",1762,11921.05,"C3",-0.0668281318117344,0.0379287580477188,"G2M","C3"
"C4_P1_MMD7_L001",1457,10147.92,"C4",0.0770731973798817,-0.0319483262492457,"S","C4"
"C4_P2_MMD7_L001",3012,19548.45,"C4",0.0122345819640302,-0.0404616180588094,"S","C4"
"C4_P3_MMD7_L001",1633,11392.06,"C4",-0.0262314498029717,-0.0530637199932288,"G1","C4"
"C5_P2_MMD7_L001",1866,12671.33,"C5",-0.0173742291270449,-0.0471150919262825,"G1","C5"
"C5_P3_MMD7_L001",1772,11741.57,"C5",-0.0208106592437293,-0.023712970242806,"G1","C5"
"C5_P4_MMD7_L001",1795,11782.7,"C5",-0.0927679033932109,-0.058642898494661,"G1","C5"
"C6_P1_MMD7_L001",1767,11919.79,"C6",-0.0801512485744385,-0.0591731394805084,"G1","C6"
"C6_P2_MMD7_L001",2166,14077.54,"C6",-0.103094590720498,0.085188552009393,"G2M","C6"
"C6_P3_MMD7_L001",2899,17600.87,"C6",-0.181646935017025,-0.0647146877047505,"G1","C6"
"C7_P2_MMD7_L001",1535,11038.13,"C7",-0.0128765264117342,-0.127307524499281,"G1","C7"
"C7_P3_MMD7_L001",1624,11211.27,"C7",-0.00793137726484966,-0.117103402367156,"G1","C7"
"C7_P4_MMD7_L001",1546,10932.97,"C7",0.0191643497082827,-0.00982286359915341,"S","C7"
"C8_P1_MMD7_L001",2282,14777.13,"C8",0.0476427512306972,-0.0748249499431141,"S","C8"
"C8_P2_MMD7_L001",1581,10708.94,"C8",-0.0437691747854561,-0.037164679483395,"G1","C8"
"C8_P3_MMD7_L001",1776,12256.04,"C8",0.0601319276988493,-0.112661307181302,"S","C8"
"C8_P4_MMD7_L001",1558,10975.85,"C8",-0.0111368209248599,-0.102073141379131,"G1","C8"
"C9_P1_MMD7_L001",1568,10690.05,"C9",-0.0339582825203162,-0.116546022414846,"G1","C9"
"C9_P2_MMD7_L001",1682,11543.18,"C9",0.106577535824628,0.000619872550768036,"S","C9"
"C9_P3_MMD7_L001",1728,11629.5,"C9",-0.0351004109725817,-0.188565049085978,"G1","C9"
"C9_P4_MMD7_L001",1753,11764.33,"C9",-0.0876522267988095,-0.148118518082833,"G1","C9"
"D10_P1_MMD7_L001",1592,11412.54,"D10",0.015684816901658,-0.0821955655219603,"S","D10"
"D10_P3_MMD7_L001",2025,13866.38,"D10",-0.141711445527174,-0.0116094782623688,"G1","D10"
"D10_P4_MMD7_L001",1805,12519.5,"D10",-0.00473455317322891,-0.073830114925764,"G1","D10"
"D11_P2_MMD7_L001",1746,11423.93,"D11",0.0112942469381479,0.0345653961388612,"G2M","D11"
"D11_P3_MMD7_L001",1565,10836.81,"D11",-0.0733130475880651,-0.112065949057678,"G1","D11"
"D11_P4_MMD7_L001",1628,10887.33,"D11",-0.118232954620348,-0.0989484797823742,"G1","D11"
"D12_P1_MMD7_L001",1482,10190.3,"D12",0.0325784291302252,-0.0503464575300044,"S","D12"
"D12_P2_MMD7_L001",1901,12245.64,"D12",-0.0104357458501653,-0.0689687083693921,"G1","D12"
"D12_P3_MMD7_L001",1872,11580.59,"D12",-0.0551865367087265,-0.146590842479189,"G1","D12"
"D12_P4_MMD7_L001",1831,12020.72,"D12",-0.00518703020091249,-0.14536140763957,"G1","D12"
"D1_P1_MMD7_L001",1689,11720.77,"D1",-0.0727268636603058,0.00474217761199361,"G2M","D1"
"D1_P2_MMD7_L001",1724,11512.52,"D1",-0.0105094814835418,-0.0573007380729452,"G1","D1"
"D1_P3_MMD7_L001",1706,10835.29,"D1",-0.104499063188911,-0.00325220550878758,"G1","D1"
"D1_P4_MMD7_L001",2015,13059.51,"D1",-0.0704067986762626,-0.122788190314404,"G1","D1"
"D2_P1_MMD7_L001",1699,12480.69,"D2",0.0358519592316364,-0.0669957078382656,"S","D2"
"D2_P2_MMD7_L001",1469,11307.81,"D2",0.0363330548276345,0.0264000374050958,"S","D2"
"D2_P3_MMD7_L001",1967,13040.42,"D2",0.0340580256229709,-0.0868418614928325,"S","D2"
"D2_P4_MMD7_L001",1890,12343.05,"D2",-0.0932899319105245,-0.130535246538359,"G1","D2"
"D3_P1_MMD7_L001",1912,13257.55,"D3",-0.111111132935646,-0.189543175339392,"G1","D3"
"D3_P2_MMD7_L001",1804,12172.86,"D3",-0.0781954317721373,-0.0752178467229594,"G1","D3"
"D3_P3_MMD7_L001",1875,12655.93,"D3",0.00602531493621694,-0.0318651834636436,"S","D3"
"D3_P4_MMD7_L001",1368,10051.07,"D3",0.139666682662362,-0.122119570188908,"S","D3"
"D4_P1_MMD7_L001",1685,11718.37,"D4",-0.0194634820343715,-0.0463833477724559,"G1","D4"
"D4_P2_MMD7_L001",1313,9297.49,"D4",-0.0889919183664816,-0.113371244990971,"G1","D4"
"D4_P3_MMD7_L001",1664,11565.87,"D4",0.0474040730930977,0.0433056930602915,"S","D4"
"D4_P4_MMD7_L001",1733,11947.93,"D4",-0.034391308977035,-0.113325957680605,"G1","D4"
"D5_P1_MMD7_L001",1693,11819.48,"D5",-0.065604849853693,-0.0592411412508447,"G1","D5"
"D5_P2_MMD7_L001",2745,17825.18,"D5",-0.127325662825896,-0.0752749257303865,"G1","D5"
"D5_P3_MMD7_L001",1304,9404.61,"D5",-0.0470113321656261,-0.0660133219352498,"G1","D5"
"D5_P4_MMD7_L001",1724,11564.49,"D5",0.0323297985982902,0.0551293666099676,"G2M","D5"
"D6_P1_MMD7_L001",1757,13816.5,"D6",0.0117629467882756,-0.00294963637994522,"S","D6"
"D6_P2_MMD7_L001",2858,17024.27,"D6",-0.116818686335182,-0.116251928341291,"G1","D6"
"D6_P3_MMD7_L001",1465,10562.59,"D6",0.0399577544955576,-0.0739793404558479,"S","D6"
"D6_P4_MMD7_L001",1901,12923.98,"D6",-0.0372458980341522,-0.103324306404984,"G1","D6"
"D7_P1_MMD7_L001",1553,11417.73,"D7",0.0914483033905199,0.0768331087917044,"S","D7"
"D7_P2_MMD7_L001",1935,13179.96,"D7",-0.0579048211549916,0.0945195840448443,"G2M","D7"
"D7_P4_MMD7_L001",1680,11174.7,"D7",-0.0391459776743271,-0.123754889211372,"G1","D7"
"D8_P1_MMD7_L001",3520,20965.52,"D8",-0.156908657294544,-0.134939689252732,"G1","D8"
"D8_P2_MMD7_L001",1519,10452.29,"D8",0.0599581262719808,0.000662734845021246,"S","D8"
"D8_P3_MMD7_L001",1535,11109.55,"D8",0.0189583787872097,-0.0722303473465813,"S","D8"
"D9_P1_MMD7_L001",2182,13878.07,"D9",-0.0190865320508128,-0.0233385030116975,"G1","D9"
"D9_P2_MMD7_L001",1536,10560.44,"D9",-0.0261126680507985,-0.0473908380126833,"G1","D9"
"D9_P3_MMD7_L001",1960,13188.54,"D9",-0.0332932927084747,-0.0853033950428288,"G1","D9"
"E10_P1_MMD7_L001",1910,12817.42,"E10",-0.060017143916685,-0.127764694130238,"G1","E10"
"E10_P2_MMD7_L001",1419,10244.08,"E10",-0.0557335236100763,0.10550045387889,"G2M","E10"
"E10_P3_MMD7_L001",1762,12531.67,"E10",0.107310312367885,-0.185109280944687,"S","E10"
"E10_P4_MMD7_L001",1418,9877.26,"E10",-0.0150301590602336,-0.129826485536297,"G1","E10"
"E11_P1_MMD7_L001",1699,12558.44,"E11",0.0676598548744656,-0.111897156918405,"S","E11"
"E11_P3_MMD7_L001",1833,12245.24,"E11",0.00517709006795655,-0.0280363198230723,"S","E11"
"E11_P4_MMD7_L001",1604,11549.93,"E11",-0.00383577498875044,-0.114687479423459,"G1","E11"
"E12_P1_MMD7_L001",1438,9579.84,"E12",-0.0713029443309732,-0.0773002698685459,"G1","E12"
"E12_P2_MMD7_L001",2155,12910.03,"E12",-0.112543733167978,-0.065985609120385,"G1","E12"
"E12_P3_MMD7_L001",1784,12282.77,"E12",-0.0512893890978177,-0.0297275514416449,"G1","E12"
"E12_P4_MMD7_L001",1516,10484.11,"E12",-0.0992355281014005,0.0641995548409155,"G2M","E12"
"E1_P1_MMD7_L001",1889,12613.74,"E1",0.00311524733520195,-0.0183489867917379,"S","E1"
"E1_P2_MMD7_L001",1895,13008.43,"E1",-0.120476407627494,-0.0703774797863293,"G1","E1"
"E1_P3_MMD7_L001",1977,12450.12,"E1",-0.117922362920737,-0.0694918968350114,"G1","E1"
"E1_P4_MMD7_L001",3050,17456.58,"E1",-0.0621858177410808,-0.0895004390111563,"G1","E1"
"E2_P1_MMD7_L001",1456,10763.73,"E2",-0.057829269856428,-0.0907520782164261,"G1","E2"
"E2_P2_MMD7_L001",1402,10247.88,"E2",-0.0979377904865141,-0.11859399464822,"G1","E2"
"E2_P3_MMD7_L001",1295,9224.11,"E2",0.00675350716754841,-0.0611410682890516,"S","E2"
"E2_P4_MMD7_L001",1831,12151.37,"E2",-0.1192050723451,0.00687627314142583,"G2M","E2"
"E3_P1_MMD7_L001",3216,19237.1,"E3",-0.118724221712563,-0.129801723416803,"G1","E3"
"E3_P2_MMD7_L001",1662,10937.55,"E3",-0.0627319532632331,0.10712046004909,"G2M","E3"
"E3_P3_MMD7_L001",1571,11014.01,"E3",-0.0835956880078436,0.0957383342940413,"G2M","E3"
"E3_P4_MMD7_L001",1505,10807.82,"E3",0.116181765329861,-0.0430398164302315,"S","E3"
"E4_P1_MMD7_L001",1891,13130.89,"E4",0.129739438728303,0.177591696630413,"G2M","E4"
"E4_P2_MMD7_L001",1541,10724.65,"E4",-0.00922812947470725,-0.146477362763816,"G1","E4"
"E5_P1_MMD7_L001",2125,14522.88,"E5",-0.0366539167569336,0.124538855402363,"G2M","E5"
"E5_P2_MMD7_L001",2094,13191.88,"E5",-0.0548172347135724,-0.0547753742446427,"G1","E5"
"E5_P3_MMD7_L001",1493,10376.9,"E5",0.00488625457948122,-0.121532579737642,"S","E5"
"E5_P4_MMD7_L001",1963,12978.81,"E5",0.118530048841066,-0.0230833662356622,"S","E5"
"E6_P1_MMD7_L001",1361,9860.07,"E6",-0.0580014809805981,-0.165637664994116,"G1","E6"
"E6_P2_MMD7_L001",1675,11392.66,"E6",-0.119715327836864,-0.142760195347793,"G1","E6"
"E6_P3_MMD7_L001",7467,37399.96,"E6",-0.212225685408037,-0.0915841089397941,"G1","E6"
"E6_P4_MMD7_L001",1477,10522.34,"E6",-0.0511033582756415,-0.0158640648774487,"G1","E6"
"E7_P1_MMD7_L001",1799,12322.38,"E7",-0.0807008489770007,0.00523287402852052,"G2M","E7"
"E7_P2_MMD7_L001",1535,10585.08,"E7",0.109557391459984,-0.021300596072761,"S","E7"
"E7_P3_MMD7_L001",3610,21266.58,"E7",-0.0293226777880631,-0.136356809577305,"G1","E7"
"E7_P4_MMD7_L001",2015,13822.43,"E7",-0.0967297285157549,-0.0113835448079859,"G1","E7"
"E8_P2_MMD7_L001",1886,12711.07,"E8",0.0506932868568849,-0.0411172442643379,"S","E8"
"E8_P3_MMD7_L001",1709,11762.88,"E8",-0.0024063840008037,-0.0775201550012371,"G1","E8"
"E8_P4_MMD7_L001",1295,9313.25,"E8",-0.039874301438134,0.0644241833470509,"G2M","E8"
"E9_P1_MMD7_L001",1552,10775.82,"E9",-0.026566820626168,-0.0185925923840435,"G1","E9"
"E9_P2_MMD7_L001",1257,9160.74,"E9",0.0124610068920415,-0.0734238657234846,"S","E9"
"E9_P3_MMD7_L001",1875,12556.42,"E9",0.0319951446987065,-0.0863594744513573,"S","E9"
"F10_P2_MMD7_L001",1599,10836.4,"F10",0.0325297539956993,-0.0748857504196593,"S","F10"
"F10_P3_MMD7_L001",1743,12132.62,"F10",-0.0798695845260697,-0.0102368295100145,"G1","F10"
"F10_P4_MMD7_L001",1415,9431.22,"F10",-0.0947553965922358,-0.0146222750344298,"G1","F10"
"F11_P1_MMD7_L001",1530,10580.19,"F11",-0.0278754673663251,-0.108333703960482,"G1","F11"
"F11_P3_MMD7_L001",1677,11707.52,"F11",-0.062047630936289,-0.0512280345501954,"G1","F11"
"F11_P4_MMD7_L001",1557,10527.09,"F11",0.0426789485701431,-0.126577534713446,"S","F11"
"F12_P1_MMD7_L001",1859,13341.99,"F12",0.00919711697701195,0.00469764284499954,"S","F12"
"F12_P2_MMD7_L001",3050,18369.83,"F12",-0.134783673286989,-0.0931614711345712,"G1","F12"
"F12_P3_MMD7_L001",2240,14805.04,"F12",-0.0700086977573049,-0.111611703958632,"G1","F12"
"F12_P4_MMD7_L001",1937,12746.96,"F12",-0.0650237747193794,-0.0978747487588897,"G1","F12"
"F1_P1_MMD7_L001",1586,11001.47,"F1",0.0663891447190016,-0.0895199911084947,"S","F1"
"F1_P2_MMD7_L001",2167,14313.08,"F1",-0.0551148024346394,-0.0375710073771307,"G1","F1"
"F1_P3_MMD7_L001",1854,11834.8,"F1",0.0281917528477493,-0.109057462491847,"S","F1"
"F1_P4_MMD7_L001",2110,12858.56,"F1",-0.00761910127716985,0.042026304102959,"G2M","F1"
"F2_P2_MMD7_L001",1383,9740.25,"F2",-0.034049188913098,-0.0205372111230335,"G1","F2"
"F2_P4_MMD7_L001",1358,9469.3,"F2",-0.0415598901433726,0.0146920435287006,"G2M","F2"
"F3_P1_MMD7_L001",1860,12695.66,"F3",-0.0721835655807357,-0.0559267881848233,"G1","F3"
"F3_P2_MMD7_L001",2516,16429.76,"F3",0.521588293985415,0.265376960717646,"S","F3"
"F3_P3_MMD7_L001",1432,10236,"F3",-0.0981008970921626,-0.0533713889656058,"G1","F3"
"F3_P4_MMD7_L001",1693,11310.8,"F3",-0.00495016224189251,-0.174869370379807,"G1","F3"
"F4_P1_MMD7_L001",1962,13592.73,"F4",0.0411501751074961,-0.113621793789425,"S","F4"
"F4_P2_MMD7_L001",1410,9992.27,"F4",0.0023215001121478,0.0140138871452433,"G2M","F4"
"F4_P3_MMD7_L001",1595,11396.84,"F4",0.00477312748091724,-0.151258802815422,"S","F4"
"F4_P4_MMD7_L001",1646,11082.15,"F4",-0.00492540802365871,-0.124809526358273,"G1","F4"
"F5_P1_MMD7_L001",1525,10684.05,"F5",-0.00237166512402492,-0.0393062724686593,"G1","F5"
"F5_P2_MMD7_L001",1551,10237.27,"F5",0.0352263352277495,-0.0192535032278446,"S","F5"
"F5_P3_MMD7_L001",1725,11642.48,"F5",0.0775757784568397,-0.0283179731770375,"S","F5"
"F5_P4_MMD7_L001",2004,13295.26,"F5",-0.0604109573249824,0.0169334465857,"G2M","F5"
"F6_P2_MMD7_L001",1635,11172.52,"F6",-0.0080845113621396,-0.125522996903481,"G1","F6"
"F6_P3_MMD7_L001",3229,19766.06,"F6",-0.0366887498029157,-0.181980550809964,"G1","F6"
"F6_P4_MMD7_L001",1677,11573.72,"F6",0.0139624504395989,-0.111615925577472,"S","F6"
"F7_P1_MMD7_L001",1817,12088.12,"F7",0.114117721398829,-0.0524088565225955,"S","F7"
"F7_P3_MMD7_L001",4486,25333.81,"F7",-0.060006646151813,-0.123063790394026,"G1","F7"
"F7_P4_MMD7_L001",1923,12363.24,"F7",-0.0946961776479999,-0.0828315355598438,"G1","F7"
"F8_P1_MMD7_L001",1554,10621.36,"F8",0.0191337609867038,-0.0463676519192356,"S","F8"
"F8_P2_MMD7_L001",2445,15930.67,"F8",-0.0527585401515775,-0.0223538486911226,"G1","F8"
"F8_P3_MMD7_L001",1835,11461.45,"F8",-0.113780839581444,-0.10752211340561,"G1","F8"
"F9_P1_MMD7_L001",1983,13356.59,"F9",-0.0921754404019635,-0.00296414859088709,"G1","F9"
"F9_P2_MMD7_L001",1413,10534.73,"F9",0.0199891547629138,-0.0710965728956737,"S","F9"
"F9_P3_MMD7_L001",1337,9524.86,"F9",0.0555445004988848,-0.0736398423420336,"S","F9"
"F9_P4_MMD7_L001",1372,9680.59,"F9",-0.0255464474505707,0.020405671340781,"G2M","F9"
"G10_P1_MMD7_L001",1970,13059.6,"G10",-0.0942035527559805,-0.0285118416789623,"G1","G10"
"G10_P2_MMD7_L001",1643,11176.13,"G10",-0.113831586602464,-0.181684663927588,"G1","G10"
"G10_P3_MMD7_L001",2015,13698.54,"G10",-0.00984228770751,0.0254106928768854,"G2M","G10"
"G10_P4_MMD7_L001",2835,18206.45,"G10",-0.0261138588851188,-0.10082438476912,"G1","G10"
"G11_P1_MMD7_L001",1739,11828.76,"G11",-0.00237384145729969,0.00879799870237197,"G2M","G11"
"G11_P2_MMD7_L001",1877,11991.64,"G11",-0.0585355253302455,0.0288103148632407,"G2M","G11"
"G11_P3_MMD7_L001",1550,11163.48,"G11",-0.0202831411918814,-0.00123210839579935,"G1","G11"
